,Conservation Status,Phylum,Class,Order,Family,Scientific Name,Diet,Common Name,Color,Skin Type,Lifespan,Type,Predators,Birth rate,Conception Period,Habitat Loss,Climate Change,Human Influance,Pollution,Hunting,Predation,Disease,Invasive Species,Food Competition,Number Of Threats,Africa,America,Asia,Europe,Oceania,Ocean,Antarctica,Number Of Locations,IsExtinct
1344,Least Concern,0,2,63,182,Ceratophrys Ornata,1,Ceratophrys Ornata,312,0,8,33,3,50,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1345,Least Concern,0,2,63,174,"Meadow frog, grass frog",1,Leopard Frog,402,8,5,33,7,6500,2,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0
1346,Vulnerable,0,2,63,183,"Jewels of Madagascar, Malagasy poison frogs",1,Mantella frogs,403,8,5,33,3,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1347,Least Concern,0,2,63,173,Bufo Marinus,1,Bufo Marinus,394,8,10,33,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0
1348,Least Concern,0,2,63,174,Pelophylax ridibundus,1,Pelophylax ridibundus,404,8,5,33,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
1349,Critically Endangered,0,2,63,182,Eleutherodactylus iberia,1,Eleutherodactylus iberia,279,8,1,33,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1350,Near Threatened,0,2,63,184,None,1,None,405,8,4,33,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1351,Least Concern,0,2,63,174,Pelophylax lessonae,1,Pelophylax lessonae,347,8,1,33,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1352,Critically Endangered,0,2,63,185,Telmatobius culeus,1,Scrotum frog,400,3,15,35,2,2,1,0,0,0,1,1,0,1,1,0,4,0,1,0,0,0,0,0,1,0
1353,Least Concern,0,2,63,181,Litoria nasuta,1,Litoria nasuta,396,8,10,33,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
1354,Least Concern,0,2,63,181,None,1,None,392,8,4,33,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6,0
1355,Least Concern,0,2,63,174,Lithobates sylvaticus,1,Wood frog,406,8,3,33,6,2,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1356,Extinct,0,2,63,175,Micrathene whitneyi graysoni,1,Socorro elf owl,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1357,Extinct,0,2,63,175,Evarra bustamantei,1,Mexican dace,392,2,10,33,3,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1358,Extinct,0,2,63,175,Evarra tlahuacensis,1,Endorheic chub,392,2,10,33,3,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1359,Extinct,0,2,63,175,Gazella saudiya,1,Saudi gazelle,392,2,10,33,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1360,Extinct,0,2,63,175,Pogonichthys ciscoides,1,Clear Lake splittail,392,2,10,33,3,2,2,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
1361,Extinct,0,2,63,175,Epioblasma haysiana,1,Acornshell,392,2,10,33,3,2,2,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1362,Extinct,0,2,63,175,Penelopidis panini ticaensis,1,Ticao Tarictic hornbill,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1363,Extinct,0,2,63,175,Cyprinodon nevadensis calidae,1,Tecopa pupfish,392,2,10,33,3,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1
1364,Extinct,0,2,63,175,Desmarestia tropica,1,Tropical acidweed,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1365,Extinct,0,2,63,175,Myrcia skeldingii,1,Mason River myrtle,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1366,Extinct,0,2,63,175,Barbodes truncatulus,1,Bitungu,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1367,Extinct,0,2,63,175,Hypotaenidia poeciloptera,1,Bar-winged rail,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1368,Extinct,0,2,63,175,Barbodes herrei,1,Barbodes herrei,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1369,Extinct,0,2,63,175,Pristimantis anotis,1,Aragua robber frog,392,2,10,33,3,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1370,Extinct,0,2,63,175,Barbodes clemensi,1,Bagangan,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1371,Extinct,0,2,63,175,Barbodes palaemophagus,1,Bitungu,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1372,Extinct,0,2,63,175,Coregonus alpenae,1,Longjaw cisco,392,2,10,33,3,2,2,1,0,1,0,1,1,0,1,0,4,0,0,0,0,0,0,0,1,1
1373,Extinct,0,2,63,175,Notropis orca,1,Phantom shiner,392,2,10,33,3,2,2,1,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1
1374,Extinct,0,2,63,175,Barbodes tras,1,Barbodes tras,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1375,Extinct,0,2,63,175,Pseudoeurycea exspectata,1,Jalpa false brook salamander,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1376,Extinct,0,2,63,175,Ursus arctos nelsoni,1,Mexican grizzly bear,392,2,10,33,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1377,Extinct,0,2,63,175,Barbodes katolo,1,Barbodes katolo,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1378,Extinct,0,2,63,175,Barbodes manalak,1,Barbodes manalak,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1379,Extinct,0,2,63,175,Podiceps andinus,1,Colombian grebe,392,2,10,33,3,2,2,1,0,0,1,1,1,0,1,1,6,0,0,0,0,0,0,0,1,1
1380,Extinct,0,2,63,175,Pomarea fluxa,1,Eiao monarch,392,2,10,33,3,2,2,1,0,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,1,1
1381,Extinct,0,2,63,175,Craugastor myllomyllon,1,Craugastor myllomyllon,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1382,Extinct,0,2,63,175,Eurochelidon sirintarae,1,White-eyed river martin,392,2,10,33,3,2,2,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
1383,Extinct,0,2,63,175,Mesocapromys sanfelipensis,1,Little earth hutia,392,2,10,33,3,2,2,1,1,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1
1384,Extinct,0,2,63,175,Cynops wolterstorffi,1,Yunnan lake newt,392,2,10,33,3,2,2,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1
1385,Extinct,0,2,63,175,Lutra lutra whiteleyi,1,Japanese river otter,392,2,10,33,3,2,2,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
1386,Extinct,0,2,63,175,Panthera tigris virgata,1,Caspian tiger,392,2,10,33,3,2,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1387,Extinct,0,2,63,175,Taudactylus diurnus,1,Mount Glorious day frog,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1388,Extinct,0,2,63,173,Hemignathus affinis,1,Maui nukupu'u,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1389,Extinct,0,2,63,173,Myadestes lanaiensis,1,Olomaʻo,392,2,10,33,3,2,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1
1390,Extinct,0,2,63,173,Anabarilius macrolepis,1,Anabarilius macrolepis,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1391,Extinct,0,2,63,173,Anas platyrhynchos oustaleti,1,Mariana mallard,392,2,10,33,3,2,2,1,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1
1392,Extinct,0,2,63,173,Cyprinus yilongensis,1,Yilong carp,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1393,Extinct,0,2,63,173,Hibiscadelphus crucibracteatus,1,Puhielelu hibiscadelphus,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1394,Extinct,0,2,63,173,Moho bishopi,1,Bishop's ʻōʻō,392,2,10,33,3,2,2,1,0,1,0,0,0,1,1,1,5,0,0,0,0,0,0,0,1,1
1395,Extinct,0,2,63,173,Rheobatrachus silus,1,Southern gastric-brooding frog,392,2,10,33,3,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1396,Extinct,0,2,63,173,Azurina eupalama,1,Galápagos damsel,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1397,Extinct,0,2,63,173,Barbodes amarus,1,Pait,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1398,Extinct,0,2,63,173,Gambusia georgei,1,San Marcos gambusia,392,2,10,33,3,2,2,1,0,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1
1399,Extinct,0,2,63,173,Heliaster solaris,1,24-rayed sunstar,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1400,Extinct,0,2,63,173,Myiagra freycineti,1,Guam flycatcher,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1
1401,Extinct,0,2,63,173,Neofelis nebulosa brachyura,1,Formosan clouded leopard,392,2,10,33,3,2,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1402,Extinct,0,2,63,173,Nesillas aldabrana,1,Aldabra brush-warbler,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1
1403,Extinct,0,2,63,173,Podilymbus gigas,1,Atitlán grebe,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,1
1404,Extinct,0,2,63,173,Epioblasma torulosa gubernaculum,1,Green blossom,392,2,10,33,3,2,2,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1405,Extinct,0,2,63,173,Panthera tigris sondaica,1,Javan tiger,392,2,10,33,3,2,2,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1
1406,Extinct,0,2,63,173,Colpocephalum californici,1,California condor louse,392,2,10,33,3,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1407,Extinct,0,2,63,173,Cora timucua,1,Timucua heart lichen,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1408,Extinct,0,2,63,173,Crocidura trichura,1,Christmas Island shrew,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1409,Extinct,0,2,63,173,Myadestes myadestinus,1,Kāmaʻo,392,2,10,33,3,2,2,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,1,1
1410,Extinct,0,2,63,173,Pomarea mira,1,Ua Pou monarch,392,2,10,33,3,2,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1
1411,Extinct,0,2,63,173,Rheobatrachus vitellinus,1,Northern gastric-brooding frog,392,2,10,33,3,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1412,Extinct,0,2,63,173,Tachybaptus rufolavatus,1,Alaotra grebe,392,2,10,33,3,2,2,1,0,1,1,1,1,0,1,1,7,0,0,0,0,0,0,0,1,1
1413,Extinct,0,2,63,173,Atelopus senex,1,Pass stubfoot toad,392,2,10,33,3,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1414,Extinct,0,2,63,173,Panthera pardus adersi,1,Zanzibar leopard,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1415,Extinct,0,2,63,173,Rhinichthys cataractae smithi,1,Banff longnose dace,392,2,10,33,3,2,2,1,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1
1416,Extinct,0,2,63,173,Ammospiza maritima nigrescens,1,Dusky seaside sparrow,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
1417,Extinct,0,2,63,173,Campephilus principalis bairdii,1,Cuban ivory-billed woodpecker,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
1418,Extinct,0,2,63,173,Moho braccatus,1,Kauaʻi ʻōʻō,392,2,10,33,3,2,2,1,0,1,0,0,0,1,1,1,5,0,0,0,0,0,0,0,1,1
1419,Extinct,0,2,63,173,Loxops ochraceus,1,Maui ʻakepa,392,2,10,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1420,Extinct,0,2,63,173,Vermivora bachmanii,1,Bachman's warbler,392,2,10,33,3,2,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1421,Extinct,0,2,63,173,Incilius periglenes,1,Golden toad,392,2,10,33,3,2,2,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1
1422,Endangered,0,2,64,186,Ambystoma mexicanum,1,Ambystoma mexicanum,276,8,10,33,2,500,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1423,Least Concern,0,2,64,187,None,0,None,397,9,15,33,2,100,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0
1424,Near Threatened,0,2,64,188,Proteus anguinus,1,Olm,388,8,100,33,3,100,9,1,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0
1425,Near Threatened,0,2,64,189,Caudata,1,Caudata,363,9,20,33,3,300,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0
1426,Least Concern,0,2,64,186,Ambystoma tigrinum,1,Ambystoma tigrinum,392,8,10,33,3,100,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
1427,Least Concern,0,2,65,190,Apoda,1,Caecilians,407,3,13,35,5,1,9,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,3,0
1428,Least Concern,0,2,66,187,Fire salamander,1,Fire salamander,408,8,11,33,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1429,Least Concern,0,2,66,191,"Hellbenders are called hellbender salamander, devil dog, water dog, mud dog, grampus, mud devil, Allegheny alligator and leverian water newt. Chinese giant salamanders are called infant fish because they make a noise like a baby’s cry. The Japanese giant salamander is called the giant pepper fish, or Ōsanshōuo because of the smell it gives off.",0,"Giant salamander, hellbender, Japanese giant salamander, Chinese giant salamander, South China giant salamander, Pacific giant salamander",61,3,50,33,1,1,6,1,0,1,1,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0
1430,Least Concern,0,2,66,188,Necturus maculosus,0,Mudpuppy,158,3,11,33,1,1,4,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
1431,Least Concern,0,2,67,192,Mesobatrachia,0,Mesobatrachia,100,9,8,33,3,250,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
1432,Near Threatened,0,3,68,193,Thunnus alalunga,1,Albacore tuna,147,3,10,36,5,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1433,Endangered,0,3,68,193,Giant bluefin,1,Bluefin tuna,147,3,40,36,3,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1434,Least Concern,0,3,68,193,Sarda,1,Sarda,409,9,6,37,3,1,1,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,0,1,0
1435,Least Concern,0,3,68,193,Katsuwonus pelamis,1,Skipjack tuna,410,3,8,36,5,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1436,Least Concern,0,3,68,193,Tunny,0,Tuna,411,3,40,36,1,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1437,Near Threatened,0,3,68,193,Thunnus albacares,1,Yellowfin tuna,412,3,7,36,6,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1438,Least Concern,0,3,69,194,Atractosteus spatula,1,Alligator Gar,413,9,7,36,1,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0
1439,Least Concern,0,3,69,194,Lepisosteus platyrhincus,1,Florida Gar,414,2,0,36,3,1,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1440,Least Concern,0,3,69,194,Lepisosteidae,1,Gar,415,9,10,38,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1441,Least Concern,0,3,69,194,Lepisosteus osseus,1,Longnose gar,416,9,20,38,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1442,Least Concern,0,3,69,194,Lepisosteus oculatus,1,Spotted gar,417,9,18,39,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1443,Data Deficient,0,3,70,195,None,0,None,398,9,4,38,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1444,Vulnerable,0,3,70,196,"Silver darlings, silver of the sea",1,Herring,418,9,8,40,4,1,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1445,Least Concern,0,3,70,196,"Pilchard, Sardina",0,"European Pilchard, Pacific Sardine, South American Pilchard",418,9,13,41,6,1,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0
1446,Near Threatened,0,3,71,197,Angelfish,0,Angelfish,419,9,15,42,3,150,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1447,Least Concern,0,3,71,198,Sphyraena,1,Barracuda,420,3,10,38,3,150,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1448,Least Concern,0,3,71,199,Lates calcarifer,1,Barramundi,421,9,10,38,4,150,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1449,Endangered,0,3,71,200,Chaetodontidae,0,Butterfly fish,422,9,10,36,3,150,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1450,Least Concern,0,3,71,201,Cichlidae,0,Cichlid,423,9,10,36,1,150,7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
1451,Least Concern,0,3,71,202,"Anemonefish, false clownfish, false percula",0,Clownfish,424,9,6,38,1,150,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1452,Least Concern,0,3,71,203,"White perch, paper mouths, strawberry bass, and more.",0,"White perch, paper mouths, strawberry bass, and more.",425,9,10,43,3,150,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1453,Near Threatened,0,3,71,201,Pompadour fish,0,Discus,378,9,10,36,3,150,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1454,Not Evaluated,0,3,71,204,Sciaenidae,1,Drum fish,426,9,50,38,3,150,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1455,Not Evaluated,0,3,71,201,Astronotus ocellatus,0,Oscar fish,427,9,10,44,4,150,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
1456,Least Concern,0,3,71,205,Betta splendens,1,Siamese Fighting Fish,428,9,3,45,6,150,13,1,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0
1457,Near Threatened,0,3,71,206,Surgeonfish or unicornfish,0,Tang,429,9,30,36,4,150,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1458,Least Concern,0,3,71,207,Sander vitreus,1,Walleye,430,9,20,46,3,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1459,Not Evaluated,0,3,71,208,Anarrhichthys ocellatus,1,Wolf Eel,400,9,25,38,1,150,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1460,Endangered,0,3,71,208,Anarhichadidae,1,Wolffish,431,9,7,38,1,150,13,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0
1461,Least Concern,0,3,71,209,Labridae,1,Wrasse,432,9,3,38,3,150,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1462,Least Concern,0,3,72,2,Seadevils,0,Seadevils,392,3,25,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1463,Data Deficient,0,3,73,210,Pirarucu,0,Arapaima,433,9,20,47,2,1,9,1,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0
1464,Least Concern,0,3,74,211,Barbus Barbus,0,Barb,434,9,3,48,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0
1465,Least Concern,0,3,74,211,Carp,0,Carp,435,9,40,36,3,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0
1466,Least Concern,0,3,74,211,"Clown loach, kuhli loach, hillstream loach",0,Loach,435,9,4,48,3,1,3,1,0,1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,3,0
1467,Critically Endangered,0,3,75,212,Huso huso,1,Beluga,436,3,7,38,1,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1468,Critically Endangered,0,3,75,213,Psephurus gladius,1,Chinese paddlefish,104,3,30,36,1,1,1,1,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0
1469,Vulnerable,0,3,75,213,"Mississippi paddlefish, spoonbill",1,paddlefish,437,3,30,38,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0
1470,Critically Endangered,0,3,75,212,Sturgeon,1,Sturgeon,438,3,50,38,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1471,Not Listed,0,3,76,214,"Dragon fish, dinosaur eel",1,Bichir,400,9,15,49,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1472,Data Deficient,0,3,77,215,Istiompax Indica,0,Istiompax Indica,61,9,7,0,1,1,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1473,Critically Endangered,0,3,78,216,Psychrolutes marcidus,0,Blobfish or Smooth-Head Blobfish,439,0,10,38,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1474,Least Concern,0,3,78,217,Pterois volitans,1,Lionfish,440,9,10,38,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1475,Not Listed,0,3,78,217,Rockfish,0,Rockfish,384,9,120,38,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1476,Not Evaluated,0,3,78,217,Scorpaenidae,0,Scorpionfish,441,9,15,38,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1477,Least Concern,0,3,79,218,Amia calva,1,Bowfin,402,9,10,36,3,1,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1478,Vulnerable,0,3,80,219,"Cod, codling",1,"Cod, codfish",442,9,15,50,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1479,Vulnerable,0,3,80,219, Melanogrammus aeglefinus,1,Haddock,443,9,10,51,5,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1480,Endangered,0,3,81,220,Eel,1,Eel,444,3,3,52,4,1,1,0,0,1,0,0,1,0,0,0,2,1,1,1,1,1,1,0,6,0
1481,Least Concern,0,3,81,220,garden eel,1,garden eel,445,3,4,44,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1482,Least Concern,0,3,81,221,Muraenidae,1,Moray Eel,432,9,10,52,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1483,Least Concern,0,3,82,222,Electrophorus Electricus,1,Electric eel,446,3,4,38,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1484,Least Concern,0,3,83,223,Anoplogaster,1,Anoplogaster,314,9,4,53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1485,Least Concern,0,3,83,224,Holocentrus adscensionis,1,Squirrelfish,447,9,4,38,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0
1486,Least Concern,0,3,84,225,Paralichthys,1,Flounder,448,9,3,38,3,4,7,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1487,Least Concern,0,3,84,225,Paralichthys dentatus,0,Fluke and Summer Flounders,78,0,14,38,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1488,Not Listed,0,3,85,201,Flowerhorn Cichlid,0,Flowerhorn Fish,449,9,12,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
1489,Least Concern,0,3,86,226,Flying cod,0,Flying fish,450,9,5,54,6,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1490,Least Concern,0,3,87,227,"Anglers, anglerfish, sea mice",1,Frogfish,48,9,7,38,3,1,9,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1491,Least Concern,0,3,88,228,Poecilia reticulata,0,Guppy,451,9,2,55,2,1,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1492,Near Threatened,0,3,88,228,Poecilia,0,Molly,452,9,3,55,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1493,Least Concern,0,3,89,229,Ariopsis felis,0,Hardhead Catfish,453,3,5,56,3,15,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1494,Critically Endangered,0,3,89,230,Pangasianodon gigas,2,Mekong Giant Catfish,30,3,60,57,1,15,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1495,Endangered,0,3,89,230,Pangasianodon hypophthalmus,0,Iridescent shark,454,9,10,58,3,15,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
